product,height,width,depth,faulty,temp
5,72.34869116003843,229.73404802254657,198.0100696047518,0,534.9275892123475
17,135.9162086393565,221.37713856068444,298.82441406807845,0,558.2688972524519
1,127.82902541633038,209.07335377235543,96.38000180111277,1,530.5583337220497
17,100.27953468380369,132.11785749660913,322.383540767543,0,562.9103467870649
5,89.39955669854301,251.99006642736646,207.17781881554987,0,536.9264551964992
1,75.60082456019448,127.97391682484292,107.19081960543454,0,517.6499259250863
5,122.21503681869524,247.63472265718792,188.46641101573636,0,542.7754411042508
17,103.39402286519518,251.34152368566606,303.13413792828254,0,560.108026610864
1,76.34328015350764,227.6081548753699,94.19633900887541,0,518.8917035364937
1,127.94244776622158,224.12921467251527,107.23831541441389,0,511.92351707463075
1,119.55546802192177,249.97936051745666,87.98004575543824,1,526.9703701357738
5,69.93257776163935,239.40383665730243,206.7610237098351,0,536.0355617878467
1,125.89376240570627,196.31383206818296,90.80804662868161,0,521.9092222229666
1,0.0,0.0,106.16326446265664,1,518.6653470777621
1,139.07425139662985,291.5933584241674,81.42694202629451,0,522.8076393555685
1,99.80210332147652,269.3403770845573,79.29590346229145,0,513.9951466925166
1,134.47132931455903,171.66273710004893,100.58016801940033,0,523.4224114333542
17,95.52138906196829,238.51860010028514,289.3331181371194,0,558.4647115531648
5,87.84381538492212,181.26098449492184,210.78620111385058,0,538.9727485956747
5,107.7337513094702,309.18871364487313,209.8201780054702,0,533.9758864209806
1,87.90517183197346,273.4332846602956,107.38228357834322,0,522.6824170916263
1,97.49691805837327,276.9992611396434,109.28692572937157,0,526.6915144183823
5,98.16462538547937,248.74805014072734,207.0244149339463,0,539.6038128074457
1,101.36838083979428,261.8114540002968,132.05392562933503,0,517.8719029349077
17,84.96962471912695,238.35622778216577,283.9962570205496,0,564.1959435962281
17,79.1574865715638,324.62151321676095,272.8288387265328,0,560.464791876438
17,0.0,0.0,310.76899068228084,1,559.745660600837
5,107.18045385745106,300.9614559400527,186.23129982466276,0,543.2768491365742
1,93.15631176213014,289.8603061140697,107.1183069788868,0,515.4558261324013
17,103.16975577160419,237.75486104206954,268.8630919367844,0,559.9802638610463
5,96.08462496845316,242.56304390090642,205.69066904879963,0,538.5191655141355
1,94.93798634308658,176.14085439984245,112.48711814651742,0,520.8669432872491
1,152.5021193674533,181.72006117961598,76.80190202981431,0,519.9810083345492
5,0.0,0.0,225.79601655181492,1,540.4758976943184
1,72.29300903451707,292.15926461921515,117.85072869655426,0,523.0787353297882
5,80.41101582980335,297.9822486065354,214.6813842453379,0,538.9200444072395
5,75.01375578656314,136.63593839500928,179.44939079906513,0,540.1516059525138
17,89.10407126558859,224.66434349778865,292.5452149966069,0,562.67403921516
5,98.22802029042491,201.65113578791002,203.23381093889486,0,533.7814798170616
1,130.17213808380797,298.19845326886957,63.69225455463054,0,515.5962996493449
1,82.01514818555667,251.72494652605525,118.56914658218183,0,519.4829655772081
5,84.18451086172175,284.5329637202037,215.56979093767458,0,543.8115398357758
1,126.7065918575824,272.76706512266946,108.01281093062406,0,526.058102725264
5,64.33557681523652,235.11728962399405,221.8759675066828,0,536.3191684463393
1,110.97642577870343,181.7130691540604,125.3463142141432,0,520.5615264119634
1,0.0,0.0,71.66674081445585,1,526.3368000263154
5,65.07496869898542,265.86726309326707,175.30301605816308,0,542.3493125256274
17,110.3026810660609,218.13911986244418,307.8515014966735,0,567.8704516493593
1,67.83849127878122,266.4253074519934,93.23580086272244,0,517.5071258839963
1,90.55396598031209,219.66801480262552,96.62175785286401,0,516.6705215783572
1,93.63355313766948,272.2709418285289,71.46557916887167,0,514.3084816725849
1,107.69931168981348,222.88075610489167,76.10571368442388,0,519.9082934995984
1,66.45899276000846,247.15593074111416,95.0840062007522,0,518.9690505492566
1,0.0,0.0,103.35189199828038,1,526.3712158538289
1,84.85309841312332,222.54051119343413,116.67447944593239,0,513.4755260234239
17,109.98294460292263,272.24350243285124,288.4094775858314,1,570.286287508849
1,77.58089436274653,204.99420556250337,106.77509630180714,0,523.4660456644666
5,98.80662800991303,171.70836497149259,196.61877523615308,0,542.2783858815382
17,97.36299031595533,227.36998250329648,285.5816959519479,0,554.2477175667048
5,82.11129868721349,311.2635918375828,168.5626106214823,0,546.1630752388164
1,84.61833759368497,262.4522510128308,131.05310471216754,0,519.858880119074
5,91.5237566538675,256.3208703974211,198.0554911722419,0,542.3908146238846
5,87.4640431591002,150.5728241790493,218.09565862976913,0,538.9154054140819
1,88.84616194512253,282.8353644246275,91.87468352497399,0,516.2415770178216
1,87.07709098974962,258.8398082461495,115.00871861194504,0,518.6468354143908
17,80.68177441874835,219.9245257949977,272.798992731264,0,565.1196834552993
5,98.3645759157885,273.70749730474535,203.0946257363097,0,545.5567964619977
17,103.85774412760016,194.46949531583917,279.2469734051884,0,550.7131807321905
5,104.04019843700856,206.6399107353219,183.40616108347106,0,539.8018061932422
5,83.5554876916593,272.1675768622573,169.41182355443743,0,548.3811164812178
5,64.65243324223268,188.84299549964877,197.63847341987858,0,535.8706624288592
1,110.98818286558945,233.8683044115687,76.26664457156423,0,521.2504601072491
1,113.39243886577641,238.56808639454567,103.35635086684918,1,527.5308664677576
5,94.85381677252836,328.222966238409,210.30662290151236,0,536.4220600337235
5,121.24581993735474,291.3852891559769,198.85779206119108,1,549.5656158439157
5,112.95970680869813,267.46144974553636,158.79586874137163,0,540.8881015394066
1,116.10303325799327,296.6406747194798,121.78518449955962,0,512.447747753718
5,111.55889031393133,262.2506608884179,219.98983822780608,0,540.6636734363059
17,101.51153742921764,279.547014409017,314.61919764838655,0,555.6133235541625
5,85.96216012544483,195.5345380878288,183.97059687111465,0,533.0313408806245
17,0.0,0.0,317.91186709313615,1,554.8980055653393
1,0.0,0.0,109.1777611645637,1,516.1915763686525
17,109.83571943661069,214.13800956467531,280.03284583494235,0,568.1295290796318
1,98.62225096689177,206.77962562105952,119.4452205352132,0,519.8986310156522
5,79.10901571348097,242.84109311820612,188.31440515069113,0,535.2023524853297
17,96.13417993387992,269.43479713287246,279.53652029902514,0,559.6716615071205
1,50.67015421475743,214.57683923480295,123.93984250566275,0,521.3362317918288
5,97.9415011908495,259.23060294769186,204.939951999536,0,538.5399738261441
5,114.26875362445514,274.05938930334634,203.1507413124306,0,535.0393986960873
17,100.23954418074776,287.7216663309771,302.16543509780945,1,566.6242716944822
17,88.10975936379103,290.4126243454174,288.660007897201,0,564.9193174321871
5,63.51827815153722,243.9947733212579,162.20966246420065,0,540.4549301022619
1,118.05853371656679,232.7935089534897,73.03778588917496,0,514.5989221769626
17,92.12716617590816,291.142226631703,263.6292983223134,0,556.6741250615224
17,0.0,0.0,267.3546187012459,1,564.2643620933579
17,105.87715814420028,248.65218156564595,281.5969250128535,0,560.8129151278428
1,112.50267746111638,200.18697583784365,91.40538520656074,1,531.6788263828539
17,95.82045277810704,185.59568202142037,287.92163378278553,0,559.434726838886
17,89.51963576347748,301.279491643126,297.57734048248216,0,562.0918758710401
1,87.50200719292025,298.7533351107661,103.62660692137729,0,525.2253500848019
1,0.0,0.0,126.5307428699335,1,510.48906486461834
5,0.0,0.0,238.69263344447484,1,544.2964952500291
1,90.23446066682106,222.6455733916702,114.84106896218358,0,518.7434674919726
17,71.51544068172163,228.41931222577858,302.5952720443767,0,561.3426548640185
17,0.0,0.0,297.61784747465026,1,553.5753363778432
5,75.153303675639,257.4235083888598,213.075464454976,0,537.9849663318449
1,88.87869334678967,234.20841559563212,99.78439505454327,0,511.4584175268699
1,95.42321866974335,229.3348769640974,111.98905080492297,0,518.411318611111
17,84.96934322305398,200.70372606283706,291.67652770001126,0,565.5310026447489
1,90.7552346609804,240.72032395025622,142.15619808136526,0,526.0587434055318
17,32.55305977019135,256.99714389413447,329.1321553796851,0,556.0597559421966
5,0.0,0.0,208.21536118753474,1,529.8346171525773
1,102.09997959948866,271.4696211020955,141.74338227919023,0,518.6646346175748
5,119.91134646016273,199.0003182142925,171.70109476366252,0,540.6340189444217
1,125.66846281824868,252.15146348834426,122.44276206430197,1,530.8337171710583
5,65.87793565695986,332.2605106460986,210.50947002732184,1,547.4625628022771
5,140.28945209411438,281.3104524675801,206.10952774026268,0,537.1554447914823
17,142.03830522848295,225.4216426044121,300.05429161328163,0,560.0523565548917
5,77.69054809275333,221.43949960724575,166.95977073031239,0,545.7550332407086
5,112.6216580265107,246.59050916646848,210.3618555565325,0,538.2018373837759
5,82.14473872476269,288.7548837378136,193.59728500082977,0,543.3936495038978
1,83.93298553452072,268.7088759745707,133.91318747429335,0,524.9402605818315
1,98.37210102990865,301.789342985801,100.71311506352323,0,516.0042522621284
1,94.31015753194454,298.2574952876988,71.7053520467105,0,520.5816863754443
1,0.0,0.0,108.61153907724936,1,514.1001828696714
1,86.26908111107824,223.22262977634048,112.27283891977058,0,516.0191923553672
5,106.51939182166491,192.13731336689946,232.93982092660323,0,532.489050793666
1,71.34155595550118,252.92124275958946,86.18986347563704,1,529.5672303194262
5,81.67834669028342,227.4409689430472,170.37798102318624,0,541.9119799443752
5,101.84087224715535,226.67520299882926,212.38578930911666,0,534.6872254714808
5,101.27455402361171,194.28404298855787,193.81856260111064,0,536.0015216787345
1,81.01796656292996,195.18088794254544,91.88297334838819,0,521.2612386054333
5,100.79939915673485,311.14099374502473,184.07973345462557,0,541.1533776494559
1,98.71091414833958,281.2148670629536,74.3635946848747,0,515.8489673982867
17,91.50585721314197,258.8830938118493,329.2650432201518,0,561.0445000255802
17,72.08960171276638,333.3397872830506,297.23943073774444,0,564.6957189487676
17,72.06295267913984,306.57310765884864,320.4293036003456,0,565.8144476894306
1,110.47847772783201,181.63414432082993,122.02973732923924,0,520.6238118246462
5,102.83672076669126,311.16911069292627,188.87339065550916,0,539.9279715682901
17,93.37382165157868,259.37430888134594,289.40303859117915,0,563.9103482532455
5,75.9549620763065,217.49565493111564,199.73560358337957,0,536.5181881204057
17,102.741739516356,176.88968235059838,285.21803261169737,0,562.8196665776528
1,118.0634889971829,204.02724882975622,101.50114130171903,1,531.7287499405008
5,76.522123198709,185.48523035342276,215.3982946658061,0,541.1798173020151
5,0.0,0.0,200.6097879053519,1,545.8150636265952
5,106.64338896833668,294.6770919370915,206.61174372892026,0,534.6297344971572
1,140.07519812935337,244.99141914681965,138.18496495186906,0,522.2907621175173
5,118.4460240725432,153.64355110587974,227.8363550351098,0,544.2640961064169
1,107.01884044142776,233.23688345989186,121.89383025049145,1,527.1040024967161
17,100.57832956673086,227.9855330998253,264.3160832647766,0,558.9580481840899
5,138.08418195374543,190.09871031695081,201.7557369499704,0,544.9421078760846
1,70.35085672125564,222.65831888294076,108.61609817221708,0,522.646512577117
5,82.61642812904776,215.13092856848903,175.2127939707841,0,541.8838142807342
5,98.89691933969084,180.98601116625926,220.23634919932056,0,547.3529182186043
5,123.11816838313615,224.89165480905137,196.24525041439875,0,533.8939424499512
5,70.63897126320677,278.7488644121321,233.83065186805857,0,535.3783311678826
17,105.56268504369916,278.69940819280913,319.87960014884965,0,561.4042709486563
5,111.15691353154503,196.74320908628383,187.05055847678605,1,552.0610936434731
17,83.20914512915826,306.8304057650147,311.19930427765996,0,556.5772240670952
5,118.88603308475516,259.75125369099817,211.65600191343444,0,530.7411630805748
1,119.73915700136493,307.88490671008094,77.796368330788,0,521.0294173300606
17,120.63254240033876,297.107754378719,318.8271247344205,0,551.2783833503978
17,89.56244116563818,244.58049822710507,293.03472384278797,0,565.9688530055125
5,93.34600338570445,260.64775901612154,217.38028826027752,0,538.8894142825396
5,120.56738154957957,278.66955559392034,199.75074375160315,0,545.2526896366694
1,0.0,0.0,78.76101872543236,1,529.1462290555636
17,66.40848672206577,286.9374349393102,305.16403404379616,0,551.1216769106244
5,96.33166184749201,181.82568523986785,224.60531078897202,0,538.1856904079739
1,107.28242426477904,180.8017486834355,100.39352017712139,1,526.0974412317087
17,74.15000400320203,322.93722403144847,337.87170227918796,0,556.5296228600895
5,110.01490168884084,214.0267037075227,208.70196130194395,0,537.199187973273
17,107.58375400945339,250.5773811074362,333.20599328416677,0,553.7978015222691
17,80.01090463303274,218.69866866214565,302.35116717260155,1,573.7779015537112
17,122.2202609970083,328.3989090764692,277.46100615267744,0,555.4283382551464
17,99.75822514948037,200.6783219647137,314.8994178300857,0,557.816951288089
17,98.409509693013,222.02042912284273,318.6734009409507,0,553.771933741155
5,112.2518313614787,353.14066584193966,206.5407890617859,0,528.0853194845071
5,59.618648810098406,276.25198100769245,218.42670619198043,0,531.7169095924336
5,113.64723305969139,298.101638833347,227.55095502814035,1,547.1270240601127
5,91.46944744134355,369.0563899553838,182.93359537757297,0,539.9315300742568
17,108.51718408666643,237.3365261699054,269.7265268670804,0,564.0358375410792
5,118.1494639364971,209.31368666951317,192.99975536813196,0,535.6697711135054
5,92.28470646865493,271.3260542808872,200.69783851677914,0,544.1877060322158
17,43.57883073768491,172.11213025539115,276.4668615259113,0,554.5920491420666
17,99.24655171283668,285.90238305601366,275.7725966789977,0,558.7380240873363
1,102.87066036370739,296.80469666429116,106.88974118587248,0,508.6349872765021
17,96.49315712432214,287.1082255365143,270.9115049843614,0,556.5440562312242
5,78.01419399883996,150.24851530306773,218.52017727562415,0,537.9456377128939
5,72.01826399849145,202.89301585491816,165.33130027678249,0,539.1774953969151
1,72.24926767311615,247.4723907228415,156.06131381556395,0,523.7732400971589
1,122.89932723058186,251.01849154398934,100.51779429192713,0,516.6262762450981
17,92.21019355313881,289.8092289776849,314.15067431064944,0,555.9371210689133
5,119.78091974635474,291.22169795743343,199.1987144028408,0,536.8737321049241
1,128.79992380002625,241.80579656830432,107.87953403966638,1,525.3124409084535
5,112.13376308492238,288.40517696094673,177.7925137615979,0,542.0862462113568
1,0.0,0.0,104.89029277767152,1,519.9042806946492
17,93.79340628855479,244.27096534508578,300.8344460490642,0,563.6991014132916
17,72.19160552396484,260.21983237249583,303.0811760100999,0,560.9687540443548
5,55.807631772405756,243.14573686529243,239.85590510720422,0,529.2797965349899
1,110.98749491516023,203.18577088074989,124.83288659935903,0,517.9254466948853
5,83.5455246840146,289.4692578230212,224.4121412173952,0,535.8165713042465
17,87.70986843403078,212.23239384805728,310.4794430735237,0,557.3198965208135
17,104.27551106020907,231.60711526135736,298.7494621687379,1,569.5822214153986
1,109.001570233069,275.4533579529289,104.02805985166471,0,520.5672156880222
1,95.09035066763529,248.73465839413063,83.54859945753196,0,519.0831935847342
5,119.45425139697664,189.36007539757364,185.56110783390605,0,540.4063693059992
17,100.29444466995211,296.72068009887374,291.76346416556925,0,562.3277655033344
5,76.5290414727257,208.4802935466242,203.82700271867083,0,539.9239064060808
5,119.36171947650917,215.08008265731115,178.42973034530576,0,544.6533009702755
17,105.07959974892015,223.03932055598236,296.4368750481882,0,564.1176895616325
1,0.0,0.0,92.65657750603756,1,523.5506169502125
17,106.49494082403204,287.2272732745282,297.84254638824626,0,550.5373249097416
5,89.95495236554943,153.94749062284728,187.85568550706142,1,548.2288391215742
5,116.75178023932617,224.76354657021008,223.2284458923013,0,537.3906358945349
17,76.61142469396991,175.18876038872673,312.2253398908291,0,551.8047168499253
5,126.95281745821967,269.8829410155748,192.56306104641212,0,537.2668177652054
1,82.66038821676747,303.54301513744525,78.30779171779045,0,525.2629695729551
1,115.3982251873141,244.89624243141435,91.97515472714119,0,519.4980412509632
17,0.0,0.0,317.7883650991113,1,555.654217126584
1,104.27460618570635,227.2984949521342,79.88072689308436,0,520.9355316444903
5,84.34465279359772,208.35212902078217,221.4298367579807,0,542.4380926823297
1,124.52452562046038,179.113253965041,104.91713928563854,0,517.5282022118989
17,115.3636437208018,346.6111764187128,288.55202625384004,0,553.238960683089
5,97.78951593701997,211.5531579347576,216.88204330169293,0,536.5146335333618
1,95.11781485955605,301.19299469846953,73.26464725832489,1,530.8912734487109
1,92.91260342436794,153.85041070420277,77.17548484339696,0,509.0953449772841
5,0.0,0.0,204.75814359448762,1,537.9951845406946
1,104.43971301355975,267.57282956888656,106.73685657500437,1,528.4244288352356
17,115.9638090988925,322.37254821050084,326.43225136884394,0,563.6869329433154
5,97.31497529412137,279.9149042099372,235.93513793402033,0,547.7574336680455
17,109.68714765552379,125.94964921584165,318.28124759559046,0,547.7681412873413
17,95.2903854294419,207.91262241286577,322.397190740625,1,569.389130217659
1,91.82483088153177,238.36436030484583,99.70298982294442,0,519.0388818448308
1,106.50045985368588,224.00357210301226,67.40194866393762,0,519.2937821615496
5,124.48816658096008,236.31306359702225,192.7284868478597,0,540.9415054768112
1,144.38643728521174,170.6722350151661,102.62834524556646,0,520.1189284508674
17,93.22458108720062,288.965782380194,303.86011446880605,0,559.6403309931809
1,128.7632214448033,280.479350128356,88.19110874674571,0,516.4437592817969
5,110.96449257150101,259.5588042502955,202.46843091839008,0,535.2151389247239
1,97.70422300917718,292.59053455324266,113.71295170997556,0,512.0844287440665
17,73.49406931296008,244.25325843256434,291.01647747368025,1,570.9069852142061
1,79.04937005966892,166.8972314542969,78.85268123794029,0,514.47334462336
17,96.21300180068474,277.11710979906417,290.5447280206927,0,564.7872427248934
17,120.37751874798619,209.49918813199474,283.3149929559041,0,551.173628362884
17,62.19256000886413,295.2270452050451,271.02102154344044,0,558.9166549685858
1,66.80470800676005,189.1421752617822,89.4582123811697,0,514.5745432793415
5,103.24747541285856,253.3926245725182,222.26468826433137,0,534.491274037571
5,0.0,0.0,176.34524980936936,1,531.7401089757152
5,87.67733218100716,302.64283768304927,190.7223911512732,0,539.3643318713442
17,0.0,0.0,318.03741798427296,1,563.7935303309831
1,105.70673762855722,195.28978964080358,92.34752498456328,0,517.4627817317565
5,96.94454765428868,183.46399767026844,208.8083497484377,0,537.0811850343864
17,79.87447274859868,258.410608310843,284.91811949843895,0,546.4845675530173
5,120.41812879762047,220.58258128741608,162.14745145553874,0,538.7147064884749
17,77.73661302393975,241.08983471898912,338.2950911407074,0,563.9622054254136
5,97.1143481291743,234.1489719721527,184.02721568445173,0,542.3116789203805
1,80.31316696914607,237.9814259039485,88.61630267326433,0,522.2571448098918
5,85.68961162394376,291.3380463252816,221.98981314472547,0,543.7862968970524
5,71.65573213196868,176.25506117342889,206.4679626761839,0,534.2085634866853
5,107.75602996108516,242.94502442668036,149.25167753426763,0,536.5181878765396
17,113.67316860411518,263.51502068684573,339.4630501902726,0,557.8741637746883
5,80.01134939658192,221.13646272437774,149.17439928280928,0,548.279064807448
17,0.0,0.0,323.0835946742165,1,563.5219995124862
1,106.1780734214195,234.6769892787719,99.11352502811651,0,513.6738636653797
1,95.77622343960077,252.5675562496242,128.995901764319,0,511.47548377027636
17,98.90500466632774,246.16045094184744,280.4338932938211,0,557.3132773065112
17,98.23796296844266,234.0594339345273,307.05499339124856,0,560.1777356711754
5,144.54881021211958,223.56247495892046,218.88241326988552,0,543.2415312531976
5,93.64113137723288,246.1241953824423,195.77332795907972,0,543.405036305641
1,44.760881440060174,224.026607149868,64.14988671932429,0,526.8049931898807
17,97.07788656631236,272.087162591754,285.54570978467177,0,556.4374011407828
5,101.080448896648,333.537948176159,228.87646060754165,0,542.5695137030979
1,0.0,0.0,130.99451256582938,1,524.7004689713833
1,83.96063361504633,286.3706040085053,115.49268883400131,0,521.0414133196064
1,0.0,0.0,75.16060699977369,1,520.3421513665297
1,127.77642682382398,243.33159900740245,86.21580720474438,0,524.2204824121969
1,81.51751766234132,272.6692123855065,79.1283877144262,0,515.3357086371129
5,104.0667878449909,199.00701817374446,218.9099808792346,0,543.0481348470178
1,79.96623576752435,250.28149267430567,120.70046217841907,0,512.4544169972183
1,0.0,0.0,145.07420946041958,1,524.7593038978928
1,89.40716114581757,182.47955970725874,107.9066437346702,0,518.6470013230379
5,93.88352737555776,227.27485845727392,191.92653218899642,0,534.832223234529
5,107.36450723722622,290.40457438886267,179.1348915292262,0,537.6005071237278
1,57.93772266784589,323.5061998189793,110.56091365653526,0,519.8537018665545
5,89.68720695758506,240.15555993105647,197.08177735426835,0,539.5478101429131
17,104.60898270459592,159.7022244216714,289.6634066997495,0,556.0931081776934
17,81.82301185170672,264.3758817756575,301.90729950152183,0,558.4049287175822
17,90.67547942961288,311.30038843970993,300.32296865347223,0,558.7891466656357
1,107.63436683132227,239.30953945444534,128.70553235443882,0,521.1366425504837
1,73.16981500381372,200.75890032877044,73.75726389473024,0,513.9833102442574
5,117.81957057752271,260.4705865845848,208.38031079429584,0,538.5005308833275
17,89.96183949155136,259.45324942926317,265.16096662563734,0,558.2417272505023
17,114.81837404613474,335.1909002602534,297.6371808307668,0,555.9805963964087
5,92.54726541006784,254.45687378382655,162.32151183278054,0,531.9652888678618
1,90.67970998459187,218.64257839376108,140.7233218906983,0,525.1666001677497
17,103.36117223934626,268.1220141168213,257.2562957022783,0,562.0383942045129
17,93.52706924529778,278.61848111256364,300.8258073480283,0,556.0799740139952
17,80.3525583612012,272.4393677236446,265.97217453265904,0,555.8136641366372
